Time Serie Results File
NAME                    : Cubatao_AirTemperature
 SERIE_INITIAL_DATA      : 2010.  1.  1.  0.  0.  0.0
TIME_UNITS              : SECONDS
      Seconds   YY  MM  DD  hh  mm       ss                            air_temperature
<BeginTimeSerie>
    1018800.00 2010   1  12  19   0   0.0000                         0.291163685408E+002
    1022400.00 2010   1  12  20   0   0.0000                         0.277919068195E+002
    1026000.00 2010   1  12  21   0   0.0000                         0.268171656507E+002
    1029600.00 2010   1  12  22   0   0.0000                         0.266331146507E+002
    1033200.00 2010   1  12  23   0   0.0000                         0.261922568901E+002
    1036800.00 2010   1  13   0   0   0.0000                         0.252827729924E+002
    1040400.00 2010   1  13   1   0   0.0000                         0.249901786062E+002
    1044000.00 2010   1  13   2   0   0.0000                         0.244457699718E+002
    1047600.00 2010   1  13   3   0   0.0000                         0.236459158486E+002
    1051200.00 2010   1  13   4   0   0.0000                         0.235106642371E+002
    1054800.00 2010   1  13   5   0   0.0000                         0.236480522040E+002
    1058400.00 2010   1  13   6   0   0.0000                         0.238744082221E+002
    1062000.00 2010   1  13   7   0   0.0000                         0.240920066919E+002
    1065600.00 2010   1  13   8   0   0.0000                         0.240096796615E+002
    1069200.00 2010   1  13   9   0   0.0000                         0.246323816851E+002
    1072800.00 2010   1  13  10   0   0.0000                         0.253687963466E+002
    1076400.00 2010   1  13  11   0   0.0000                         0.257622194855E+002
    1080000.00 2010   1  13  12   0   0.0000                         0.266270497087E+002
    1083600.00 2010   1  13  13   0   0.0000                         0.264783162625E+002
    1087200.00 2010   1  13  14   0   0.0000                         0.267774507478E+002
    1090800.00 2010   1  13  15   0   0.0000                         0.270594521325E+002
    1094400.00 2010   1  13  16   0   0.0000                         0.255436743659E+002
    1098000.00 2010   1  13  17   0   0.0000                         0.245745553504E+002
    1101600.00 2010   1  13  18   0   0.0000                         0.243735172620E+002
    1105200.00 2010   1  13  19   0   0.0000                         0.234940691066E+002
    1108800.00 2010   1  13  20   0   0.0000                         0.232759186420E+002
    1112400.00 2010   1  13  21   0   0.0000                         0.230577681773E+002
    1116000.00 2010   1  13  22   0   0.0000                         0.228396177127E+002
    1119600.00 2010   1  13  23   0   0.0000                         0.230678732960E+002
    1123200.00 2010   1  14   0   0   0.0000                         0.229674440328E+002
    1126800.00 2010   1  14   1   0   0.0000                         0.229064002731E+002
    1130400.00 2010   1  14   2   0   0.0000                         0.227366335652E+002
    1134000.00 2010   1  14   3   0   0.0000                         0.222517390551E+002
    1137600.00 2010   1  14   4   0   0.0000                         0.221487045176E+002
    1141200.00 2010   1  14   5   0   0.0000                         0.222944157141E+002
    1144800.00 2010   1  14   6   0   0.0000                         0.222024675534E+002
    1148400.00 2010   1  14   7   0   0.0000                         0.222187932498E+002
    1152000.00 2010   1  14   8   0   0.0000                         0.222685940214E+002
    1155600.00 2010   1  14   9   0   0.0000                         0.221889892210E+002
    1159200.00 2010   1  14  10   0   0.0000                         0.226030892899E+002
    1162800.00 2010   1  14  11   0   0.0000                         0.231333903154E+002
    1166400.00 2010   1  14  12   0   0.0000                         0.239214171292E+002
    1170000.00 2010   1  14  13   0   0.0000                         0.242593262575E+002
    1173600.00 2010   1  14  14   0   0.0000                         0.256298430629E+002
    1177200.00 2010   1  14  15   0   0.0000                         0.264488384224E+002
    1180800.00 2010   1  14  16   0   0.0000                         0.257400664157E+002
    1184400.00 2010   1  14  17   0   0.0000                         0.265252331984E+002
    1188000.00 2010   1  14  18   0   0.0000                         0.267153883394E+002
    1191600.00 2010   1  14  19   0   0.0000                         0.257900411642E+002
    1195200.00 2010   1  14  20   0   0.0000                         0.254719820891E+002
    1198800.00 2010   1  14  21   0   0.0000                         0.251774887610E+002
    1202400.00 2010   1  14  22   0   0.0000                         0.244322232974E+002
    1206000.00 2010   1  14  23   0   0.0000                         0.240898090854E+002
    1209600.00 2010   1  15   0   0   0.0000                         0.239742745763E+002
    1213200.00 2010   1  15   1   0   0.0000                         0.236950890783E+002
    1216800.00 2010   1  15   2   0   0.0000                         0.233894798287E+002
    1220400.00 2010   1  15   3   0   0.0000                         0.231187851500E+002
    1224000.00 2010   1  15   4   0   0.0000                         0.220203258114E+002
    1227600.00 2010   1  15   5   0   0.0000                         0.217798547081E+002
    1231200.00 2010   1  15   6   0   0.0000                         0.213885021388E+002
    1234800.00 2010   1  15   7   0   0.0000                         0.210460770422E+002
    1238400.00 2010   1  15   8   0   0.0000                         0.223455533098E+002
    1242000.00 2010   1  15   9   0   0.0000                         0.215184021364E+002
    1245600.00 2010   1  15  10   0   0.0000                         0.226724695455E+002
    1249200.00 2010   1  15  11   0   0.0000                         0.245109420947E+002
    1252800.00 2010   1  15  12   0   0.0000                         0.251294459789E+002
    1256400.00 2010   1  15  13   0   0.0000                         0.260475385024E+002
    1260000.00 2010   1  15  14   0   0.0000                         0.256460129049E+002
    1263600.00 2010   1  15  15   0   0.0000                         0.258854159958E+002
    1267200.00 2010   1  15  16   0   0.0000                         0.269089028345E+002
    1270800.00 2010   1  15  17   0   0.0000                         0.264950356754E+002
    1274400.00 2010   1  15  18   0   0.0000                         0.261182118148E+002
    1278000.00 2010   1  15  19   0   0.0000                         0.256706100765E+002
    1281600.00 2010   1  15  20   0   0.0000                         0.253328236527E+002
    1285200.00 2010   1  15  21   0   0.0000                         0.246477165975E+002
    1288800.00 2010   1  15  22   0   0.0000                         0.241720643445E+002
    1292400.00 2010   1  15  23   0   0.0000                         0.239331279320E+002
    1296000.00 2010   1  16   0   0   0.0000                         0.237376663541E+002
    1299600.00 2010   1  16   1   0   0.0000                         0.233865381371E+002
    1303200.00 2010   1  16   2   0   0.0000                         0.225577731117E+002
    1306800.00 2010   1  16   3   0   0.0000                         0.223494089648E+002
    1310400.00 2010   1  16   4   0   0.0000                         0.217548486918E+002
    1314000.00 2010   1  16   5   0   0.0000                         0.207283645894E+002
    1317600.00 2010   1  16   6   0   0.0000                         0.208191279173E+002
    1321200.00 2010   1  16   7   0   0.0000                         0.208642851107E+002
    1324800.00 2010   1  16   8   0   0.0000                         0.202036649353E+002
    1328400.00 2010   1  16   9   0   0.0000                         0.205352564792E+002
    1332000.00 2010   1  16  10   0   0.0000                         0.218436677432E+002
    1335600.00 2010   1  16  11   0   0.0000                         0.237843842660E+002
    1339200.00 2010   1  16  12   0   0.0000                         0.252403434563E+002
    1342800.00 2010   1  16  13   0   0.0000                         0.256036916104E+002
    1346400.00 2010   1  16  14   0   0.0000                         0.257327416306E+002
    1350000.00 2010   1  16  15   0   0.0000                         0.257571331427E+002
    1353600.00 2010   1  16  16   0   0.0000                         0.258595055146E+002
    1357200.00 2010   1  16  17   0   0.0000                         0.249353458710E+002
    1360800.00 2010   1  16  18   0   0.0000                         0.246941978297E+002
    1364400.00 2010   1  16  19   0   0.0000                         0.242327955129E+002
    1368000.00 2010   1  16  20   0   0.0000                         0.240020555073E+002
    1371600.00 2010   1  16  21   0   0.0000                         0.233829780363E+002
    1375200.00 2010   1  16  22   0   0.0000                         0.233025386777E+002
    1378800.00 2010   1  16  23   0   0.0000                         0.235333073128E+002
    1382400.00 2010   1  17   0   0   0.0000                         0.234788461081E+002
    1386000.00 2010   1  17   1   0   0.0000                         0.246873367860E+002
    1389600.00 2010   1  17   2   0   0.0000                         0.248195042435E+002
    1393200.00 2010   1  17   3   0   0.0000                         0.248675483064E+002
    1396800.00 2010   1  17   4   0   0.0000                         0.245810219776E+002
    1400400.00 2010   1  17   5   0   0.0000                         0.240673976657E+002
    1404000.00 2010   1  17   6   0   0.0000                         0.234892703280E+002
    1407600.00 2010   1  17   7   0   0.0000                         0.233988766860E+002
    1411200.00 2010   1  17   8   0   0.0000                         0.233251128696E+002
    1414800.00 2010   1  17   9   0   0.0000                         0.235292477792E+002
    1418400.00 2010   1  17  10   0   0.0000                         0.241833994050E+002
    1422000.00 2010   1  17  11   0   0.0000                         0.246732213930E+002
    1425600.00 2010   1  17  12   0   0.0000                         0.260355912888E+002
    1429200.00 2010   1  17  13   0   0.0000                         0.268319536199E+002
    1432800.00 2010   1  17  14   0   0.0000                         0.273439735439E+002
    1436400.00 2010   1  17  15   0   0.0000                         0.284591195569E+002
    1440000.00 2010   1  17  16   0   0.0000                         0.292051962662E+002
    1443600.00 2010   1  17  17   0   0.0000                         0.287176731606E+002
    1447200.00 2010   1  17  18   0   0.0000                         0.263666372074E+002
    1450800.00 2010   1  17  19   0   0.0000                         0.260804594972E+002
    1454400.00 2010   1  17  20   0   0.0000                         0.252614211375E+002
