Time Serie Results File
NAME                    : Cubatao_VelocidadeVento
 SERIE_INITIAL_DATA      : 2010.  1.  1.  0.  0.  0.0
TIME_UNITS              : SECONDS
      Seconds   YY  MM  DD  hh  mm       ss                           wind_modulus_mean
<BeginTimeSerie>
    1051200.00 2010   1  13   4   0   0.0000                         0.129465934046E+001
    1054800.00 2010   1  13   5   0   0.0000                         0.184997054687E+001
    1058400.00 2010   1  13   6   0   0.0000                         0.145043150739E+001
    1062000.00 2010   1  13   7   0   0.0000                         0.181516027307E+001
    1065600.00 2010   1  13   8   0   0.0000                         0.153828778949E+001
    1069200.00 2010   1  13   9   0   0.0000                         0.236643613399E+001
    1072800.00 2010   1  13  10   0   0.0000                         0.199315882393E+001
    1076400.00 2010   1  13  11   0   0.0000                         0.136863639620E+001
    1080000.00 2010   1  13  12   0   0.0000                         0.243912728408E+001
    1083600.00 2010   1  13  13   0   0.0000                         0.329643497040E+001
    1087200.00 2010   1  13  14   0   0.0000                         0.343773015029E+001
    1090800.00 2010   1  13  15   0   0.0000                         0.346364790569E+001
    1094400.00 2010   1  13  16   0   0.0000                         0.449859048267E+001
    1098000.00 2010   1  13  17   0   0.0000                         0.434405014090E+001
    1101600.00 2010   1  13  18   0   0.0000                         0.361696474478E+001
    1105200.00 2010   1  13  19   0   0.0000                         0.314590943976E+001
    1108800.00 2010   1  13  20   0   0.0000                         0.319264421120E+001
    1112400.00 2010   1  13  21   0   0.0000                         0.323937898263E+001
    1116000.00 2010   1  13  22   0   0.0000                         0.328611375407E+001
    1119600.00 2010   1  13  23   0   0.0000                         0.372515671889E+001
    1123200.00 2010   1  14   0   0   0.0000                         0.275732486300E+001
    1126800.00 2010   1  14   1   0   0.0000                         0.240437282001E+001
    1130400.00 2010   1  14   2   0   0.0000                         0.180029724368E+001
    1134000.00 2010   1  14   3   0   0.0000                         0.735224795577E+000
    1137600.00 2010   1  14   4   0   0.0000                         0.646467783724E+000
    1141200.00 2010   1  14   5   0   0.0000                         0.233237034948E+001
    1144800.00 2010   1  14   6   0   0.0000                         0.302166168669E+001
    1148400.00 2010   1  14   7   0   0.0000                         0.274423773282E+001
    1152000.00 2010   1  14   8   0   0.0000                         0.186263739833E+001
    1155600.00 2010   1  14   9   0   0.0000                         0.270637789660E+001
    1159200.00 2010   1  14  10   0   0.0000                         0.257955777107E+001
    1162800.00 2010   1  14  11   0   0.0000                         0.280793603478E+001
    1166400.00 2010   1  14  12   0   0.0000                         0.126102639227E+001
    1170000.00 2010   1  14  13   0   0.0000                         0.200651980722E+001
    1173600.00 2010   1  14  14   0   0.0000                         0.304193554601E+001
    1177200.00 2010   1  14  15   0   0.0000                         0.375049051011E+001
    1180800.00 2010   1  14  16   0   0.0000                         0.344240639759E+001
    1184400.00 2010   1  14  17   0   0.0000                         0.405474743092E+001
    1188000.00 2010   1  14  18   0   0.0000                         0.360518874904E+001
    1191600.00 2010   1  14  19   0   0.0000                         0.547285311101E+001
    1195200.00 2010   1  14  20   0   0.0000                         0.483323678791E+001
    1198800.00 2010   1  14  21   0   0.0000                         0.434433904687E+001
    1202400.00 2010   1  14  22   0   0.0000                         0.423413399703E+001
    1206000.00 2010   1  14  23   0   0.0000                         0.348663064836E+001
    1209600.00 2010   1  15   0   0   0.0000                         0.284404304155E+001
    1213200.00 2010   1  15   1   0   0.0000                         0.194888541857E+001
    1216800.00 2010   1  15   2   0   0.0000                         0.187097655747E+001
    1220400.00 2010   1  15   3   0   0.0000                         0.172343517016E+001
    1224000.00 2010   1  15   4   0   0.0000                         0.804789541959E+000
